Sheet,State_Territory,Total_Transactions,Unprocessed_Transactions,Z_Total_Nonmatches,Total_Matches,X_Single_Match_Alive,Y_Single_Match_Deceased,V_Multiple_Match_Alive,T_Multiple_Match_Deceased,W_Multiple_Match_Mixed,PercentNonMatch,PercentMatchDeceased,Year,Date,DayOfYear,ISOyear,ISOweek
2024-06-15,Ohio,1667,0,1299,368,366,2,0,0,0,77.924,0.543,2024,2024-06-15,167,2024,24
2024-06-15,Oklahoma,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-15,167,2024,24
2024-06-15,Oregon,637,0,78,559,438,121,0,0,0,12.245,21.646,2024,2024-06-15,167,2024,24
2024-06-15,Pennsylvania,116524,0,7655,108869,108739,112,11,0,7,6.569,0.103,2024,2024-06-15,167,2024,24
2024-06-15,Rhode Island,2889,0,162,2727,2727,0,0,0,0,5.607,0,2024,2024-06-15,167,2024,24
2024-06-15,South Carolina,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-15,167,2024,24
2024-06-15,South Dakota,390,0,66,324,322,2,0,0,0,16.923,0.617,2024,2024-06-15,167,2024,24
2024-06-15,Tennessee,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-15,167,2024,24
2024-06-15,Texas,1954,0,464,1490,1490,0,0,0,0,23.746,0,2024,2024-06-15,167,2024,24
2024-06-15,Utah,436,0,200,236,235,1,0,0,0,45.872,0.424,2024,2024-06-15,167,2024,24
2024-06-15,Vermont,12,0,0,12,12,0,0,0,0,0,0,2024,2024-06-15,167,2024,24
2024-06-15,Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-15,167,2024,24
2024-06-15,Washington,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-15,167,2024,24
2024-06-15,West Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-15,167,2024,24
2024-06-15,Wisconsin,67,0,5,62,62,0,0,0,0,7.463,0,2024,2024-06-15,167,2024,24
2024-06-15,Wyoming,109,0,15,94,94,0,0,0,0,13.761,0,2024,2024-06-15,167,2024,24
2024-06-15,Total,241370,0,37632,203738,202324,1385,21,0,8,15.591,0.68,2024,2024-06-15,167,2024,24
2024-06-08,Alabama,993,0,306,687,489,198,0,0,0,30.816,28.821,2024,2024-06-08,160,2024,23
2024-06-08,Alaska,131,0,13,118,116,2,0,0,0,9.924,1.695,2024,2024-06-08,160,2024,23
2024-06-08,Arizona,45813,0,8447,37366,37359,3,2,0,2,18.438,0.008,2024,2024-06-08,160,2024,23
2024-06-08,Arkansas,278,0,71,207,205,2,0,0,0,25.54,0.966,2024,2024-06-08,160,2024,23
2024-06-08,California,3045,0,1179,1866,1837,29,0,0,0,38.719,1.554,2024,2024-06-08,160,2024,23
2024-06-08,Colorado,1712,0,589,1123,1123,0,0,0,0,34.404,0,2024,2024-06-08,160,2024,23
2024-06-08,Connecticut,148,0,37,111,111,0,0,0,0,25,0,2024,2024-06-08,160,2024,23
2024-06-08,Delaware,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-08,160,2024,23
2024-06-08,District Of Columbia,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-08,160,2024,23
2024-06-08,Florida,932,0,287,645,644,1,0,0,0,30.794,0.155,2024,2024-06-08,160,2024,23
2024-06-08,Georgia,7059,0,2636,4423,4423,0,0,0,0,37.342,0,2024,2024-06-08,160,2024,23
2024-06-08,Hawaii,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-08,160,2024,23
2024-06-08,Idaho,232,0,71,161,161,0,0,0,0,30.603,0,2024,2024-06-08,160,2024,23
2024-06-08,Illinois,8345,0,1149,7196,7072,123,1,0,0,13.769,1.709,2024,2024-06-08,160,2024,23
2024-06-08,Indiana,5473,0,463,5010,5001,8,1,0,0,8.46,0.16,2024,2024-06-08,160,2024,23
2024-06-08,Iowa,231,0,54,177,116,61,0,0,0,23.377,34.463,2024,2024-06-08,160,2024,23
2024-06-08,Kansas,329,0,55,274,228,46,0,0,0,16.717,16.788,2024,2024-06-08,160,2024,23
2024-06-08,Kentucky,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-08,160,2024,23
2024-06-08,Louisiana,155,0,26,129,129,0,0,0,0,16.774,0,2024,2024-06-08,160,2024,23
2024-06-08,Maine,71,0,15,56,56,0,0,0,0,21.127,0,2024,2024-06-08,160,2024,23
2024-06-08,Maryland,2029,0,1903,126,126,0,0,0,0,93.79,0,2024,2024-06-08,160,2024,23
2024-06-08,Massachusetts,86,0,36,50,50,0,0,0,0,41.86,0,2024,2024-06-08,160,2024,23
2024-06-08,Michigan,266,0,106,160,160,0,0,0,0,39.85,0,2024,2024-06-08,160,2024,23
2024-06-08,Minnesota,334,0,26,308,308,0,0,0,0,7.784,0,2024,2024-06-08,160,2024,23
2024-06-08,Mississippi,65,0,15,50,32,18,0,0,0,23.077,36,2024,2024-06-08,160,2024,23
2024-06-08,Missouri,22017,0,2228,19789,19628,160,1,0,0,10.119,0.809,2024,2024-06-08,160,2024,23
2024-06-08,Montana,585,0,161,424,421,3,0,0,0,27.521,0.708,2024,2024-06-08,160,2024,23
2024-06-08,Nebraska,118,0,18,100,100,0,0,0,0,15.254,0,2024,2024-06-08,160,2024,23
2024-06-08,Nevada,121,0,70,51,51,0,0,0,0,57.851,0,2024,2024-06-08,160,2024,23
2024-06-08,New Hampshire,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-08,160,2024,23
2024-06-08,New Jersey,4058,0,1093,2965,2914,51,0,0,0,26.934,1.72,2024,2024-06-08,160,2024,23
2024-06-08,New Mexico,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-08,160,2024,23
2024-06-08,New York,2446,0,880,1566,1566,0,0,0,0,35.977,0,2024,2024-06-08,160,2024,23
2024-06-08,North Carolina,8207,0,3459,4748,4743,5,0,0,0,42.147,0.105,2024,2024-06-08,160,2024,23
2024-06-08,North Dakota,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-08,160,2024,23
2024-06-08,Ohio,1938,0,1544,394,394,0,0,0,0,79.67,0,2024,2024-06-08,160,2024,23
2024-06-08,Oklahoma,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-08,160,2024,23
2024-06-08,Oregon,271,0,50,221,195,26,0,0,0,18.45,11.765,2024,2024-06-08,160,2024,23
2024-06-08,Pennsylvania,110962,0,8035,102927,102842,78,5,0,2,7.241,0.076,2024,2024-06-08,160,2024,23
2024-06-08,Rhode Island,3122,0,190,2932,2932,0,0,0,0,6.086,0,2024,2024-06-08,160,2024,23
2024-06-08,South Carolina,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-08,160,2024,23
2024-06-08,South Dakota,250,0,48,202,201,1,0,0,0,19.2,0.495,2024,2024-06-08,160,2024,23
2024-06-08,Tennessee,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-08,160,2024,23
2024-06-08,Texas,2828,0,793,2035,2035,0,0,0,0,28.041,0,2024,2024-06-08,160,2024,23
2024-06-08,Utah,439,0,228,211,211,0,0,0,0,51.936,0,2024,2024-06-08,160,2024,23
2024-06-08,Vermont,31,0,4,27,27,0,0,0,0,12.903,0,2024,2024-06-08,160,2024,23
2024-06-08,Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-08,160,2024,23
2024-06-08,Washington,245,0,61,184,184,0,0,0,0,24.898,0,2024,2024-06-08,160,2024,23
2024-06-08,West Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-08,160,2024,23
2024-06-08,Wisconsin,82,0,13,69,66,3,0,0,0,15.854,4.348,2024,2024-06-08,160,2024,23
2024-06-08,Wyoming,131,0,22,109,109,0,0,0,0,16.794,0,2024,2024-06-08,160,2024,23
2024-06-08,Total,235578,0,36381,199197,198365,818,10,0,4,15.443,0.411,2024,2024-06-08,160,2024,23
2024-06-01,Alabama,825,0,125,700,518,182,0,0,0,15.152,26,2024,2024-06-01,153,2024,22
2024-06-01,Alaska,193,0,55,138,138,0,0,0,0,28.497,0,2024,2024-06-01,153,2024,22
2024-06-01,Arizona,29185,0,3664,25521,25494,18,8,0,1,12.554,0.071,2024,2024-06-01,153,2024,22
2024-06-01,Arkansas,85,0,14,71,71,0,0,0,0,16.471,0,2024,2024-06-01,153,2024,22
2024-06-01,California,2970,0,1136,1834,1828,6,0,0,0,38.249,0.327,2024,2024-06-01,153,2024,22
2024-06-01,Colorado,831,0,227,604,604,0,0,0,0,27.316,0,2024,2024-06-01,153,2024,22
2024-06-01,Connecticut,119,0,24,95,95,0,0,0,0,20.168,0,2024,2024-06-01,153,2024,22
2024-06-01,Delaware,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-01,153,2024,22
2024-06-01,District Of Columbia,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-01,153,2024,22
2024-06-01,Florida,982,0,282,700,700,0,0,0,0,28.717,0,2024,2024-06-01,153,2024,22
2024-06-01,Georgia,6406,0,2195,4211,4211,0,0,0,0,34.265,0,2024,2024-06-01,153,2024,22
2024-06-01,Hawaii,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-01,153,2024,22
2024-06-01,Idaho,557,0,150,407,407,0,0,0,0,26.93,0,2024,2024-06-01,153,2024,22
2024-06-01,Illinois,9039,0,1392,7647,7520,127,0,0,0,15.4,1.661,2024,2024-06-01,153,2024,22
2024-06-01,Indiana,7368,0,595,6773,6769,4,0,0,0,8.075,0.059,2024,2024-06-01,153,2024,22
2024-06-01,Iowa,98,0,17,81,81,0,0,0,0,17.347,0,2024,2024-06-01,153,2024,22
2024-06-01,Kansas,328,0,75,253,210,43,0,0,0,22.866,16.996,2024,2024-06-01,153,2024,22
2024-06-01,Kentucky,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-01,153,2024,22
2024-06-01,Louisiana,108,0,21,87,87,0,0,0,0,19.444,0,2024,2024-06-01,153,2024,22
2024-06-01,Maine,70,0,10,60,60,0,0,0,0,14.286,0,2024,2024-06-01,153,2024,22
2024-06-01,Maryland,2618,0,2534,84,84,0,0,0,0,96.791,0,2024,2024-06-01,153,2024,22
2024-06-01,Massachusetts,49,0,24,25,25,0,0,0,0,48.98,0,2024,2024-06-01,153,2024,22
2024-06-01,Michigan,191,0,69,122,122,0,0,0,0,36.126,0,2024,2024-06-01,153,2024,22
2024-06-01,Minnesota,329,0,21,308,308,0,0,0,0,6.383,0,2024,2024-06-01,153,2024,22
2024-06-01,Mississippi,27,0,11,16,16,0,0,0,0,40.741,0,2024,2024-06-01,153,2024,22
2024-06-01,Missouri,19383,0,1654,17729,17677,49,3,0,0,8.533,0.276,2024,2024-06-01,153,2024,22
2024-06-01,Montana,444,0,133,311,311,0,0,0,0,29.955,0,2024,2024-06-01,153,2024,22
2024-06-01,Nebraska,211,0,3,208,191,17,0,0,0,1.422,8.173,2024,2024-06-01,153,2024,22
2024-06-01,Nevada,41,0,33,8,8,0,0,0,0,80.488,0,2024,2024-06-01,153,2024,22
2024-06-01,New Hampshire,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-01,153,2024,22
2024-06-01,New Jersey,4090,0,1159,2931,2670,261,0,0,0,28.337,8.905,2024,2024-06-01,153,2024,22
2024-06-01,New Mexico,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-01,153,2024,22
2024-06-01,New York,1988,0,710,1278,1277,1,0,0,0,35.714,0.078,2024,2024-06-01,153,2024,22
2024-06-01,North Carolina,4534,0,1762,2772,2769,3,0,0,0,38.862,0.108,2024,2024-06-01,153,2024,22
2024-06-01,North Dakota,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-01,153,2024,22
2024-06-01,Ohio,1271,0,991,280,279,1,0,0,0,77.97,0.357,2024,2024-06-01,153,2024,22
2024-06-01,Oklahoma,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-01,153,2024,22
2024-06-01,Oregon,401,0,83,318,302,16,0,0,0,20.698,5.031,2024,2024-06-01,153,2024,22
2024-06-01,Pennsylvania,104250,0,6582,97668,97563,87,17,0,1,6.314,0.089,2024,2024-06-01,153,2024,22
2024-06-01,Rhode Island,1737,0,62,1675,1675,0,0,0,0,3.569,0,2024,2024-06-01,153,2024,22
2024-06-01,South Carolina,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-01,153,2024,22
2024-06-01,South Dakota,39,0,26,13,13,0,0,0,0,66.667,0,2024,2024-06-01,153,2024,22
2024-06-01,Tennessee,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-01,153,2024,22
2024-06-01,Texas,1570,0,378,1192,1191,1,0,0,0,24.076,0.084,2024,2024-06-01,153,2024,22
2024-06-01,Utah,366,0,223,143,142,1,0,0,0,60.929,0.699,2024,2024-06-01,153,2024,22
2024-06-01,Vermont,155,0,107,48,48,0,0,0,0,69.032,0,2024,2024-06-01,153,2024,22
2024-06-01,Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-01,153,2024,22
2024-06-01,Washington,235,0,52,183,183,0,0,0,0,22.128,0,2024,2024-06-01,153,2024,22
2024-06-01,West Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-06-01,153,2024,22
2024-06-01,Wisconsin,78,0,11,67,67,0,0,0,0,14.103,0,2024,2024-06-01,153,2024,22
2024-06-01,Wyoming,106,0,16,90,90,0,0,0,0,15.094,0,2024,2024-06-01,153,2024,22
2024-06-01,Total,203277,0,26626,176651,175804,817,28,0,2,13.098,0.462,2024,2024-06-01,153,2024,22
2024-05-25,Alabama,1010,0,150,860,615,245,0,0,0,14.851,28.488,2024,2024-05-25,146,2024,21
2024-05-25,Alaska,167,0,52,115,90,25,0,0,0,31.138,21.739,2024,2024-05-25,146,2024,21
2024-05-25,Arizona,30372,0,4704,25668,25649,15,4,0,0,15.488,0.058,2024,2024-05-25,146,2024,21
2024-05-25,Arkansas,92,0,18,74,74,0,0,0,0,19.565,0,2024,2024-05-25,146,2024,21
2024-05-25,California,2571,0,1036,1535,1529,6,0,0,0,40.296,0.391,2024,2024-05-25,146,2024,21
2024-05-25,Colorado,702,0,249,453,453,0,0,0,0,35.47,0,2024,2024-05-25,146,2024,21
2024-05-25,Connecticut,211,0,52,159,159,0,0,0,0,24.645,0,2024,2024-05-25,146,2024,21
2024-05-25,Delaware,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-05-25,146,2024,21
2024-05-25,District Of Columbia,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-05-25,146,2024,21
2024-05-25,Florida,999,0,322,677,676,1,0,0,0,32.232,0.148,2024,2024-05-25,146,2024,21
2024-05-25,Georgia,6856,0,2392,4464,4464,0,0,0,0,34.889,0,2024,2024-05-25,146,2024,21
2024-05-25,Hawaii,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-05-25,146,2024,21
2024-05-25,Idaho,418,0,115,303,303,0,0,0,0,27.512,0,2024,2024-05-25,146,2024,21
2024-05-25,Illinois,11925,0,1640,10285,10104,180,1,0,0,13.753,1.75,2024,2024-05-25,146,2024,21
2024-05-25,Indiana,7571,0,569,7002,6993,7,2,0,0,7.516,0.1,2024,2024-05-25,146,2024,21
2024-05-25,Iowa,117,0,23,94,93,1,0,0,0,19.658,1.064,2024,2024-05-25,146,2024,21
2024-05-25,Kansas,269,0,67,202,164,38,0,0,0,24.907,18.812,2024,2024-05-25,146,2024,21
2024-05-25,Kentucky,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-05-25,146,2024,21
2024-05-25,Louisiana,98,0,24,74,74,0,0,0,0,24.49,0,2024,2024-05-25,146,2024,21
2024-05-25,Maine,146,0,29,117,116,1,0,0,0,19.863,0.855,2024,2024-05-25,146,2024,21
2024-05-25,Maryland,3372,0,3190,182,182,0,0,0,0,94.603,0,2024,2024-05-25,146,2024,21
2024-05-25,Massachusetts,97,0,41,56,56,0,0,0,0,42.268,0,2024,2024-05-25,146,2024,21
2024-05-25,Michigan,137,0,45,92,92,0,0,0,0,32.847,0,2024,2024-05-25,146,2024,21
2024-05-25,Minnesota,315,0,36,279,279,0,0,0,0,11.429,0,2024,2024-05-25,146,2024,21
2024-05-25,Mississippi,28,0,13,15,12,3,0,0,0,46.429,20,2024,2024-05-25,146,2024,21
2024-05-25,Missouri,17810,0,1535,16275,16079,195,0,0,1,8.619,1.198,2024,2024-05-25,146,2024,21
2024-05-25,Montana,498,0,111,387,365,22,0,0,0,22.289,5.685,2024,2024-05-25,146,2024,21
2024-05-25,Nebraska,280,0,4,276,255,21,0,0,0,1.429,7.609,2024,2024-05-25,146,2024,21
2024-05-25,Nevada,438,0,300,138,138,0,0,0,0,68.493,0,2024,2024-05-25,146,2024,21
2024-05-25,New Hampshire,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-05-25,146,2024,21
2024-05-25,New Jersey,3332,0,1050,2282,2262,20,0,0,0,31.513,0.876,2024,2024-05-25,146,2024,21
2024-05-25,New Mexico,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-05-25,146,2024,21
2024-05-25,New York,2581,0,1334,1247,1247,0,0,0,0,51.685,0,2024,2024-05-25,146,2024,21
2024-05-25,North Carolina,2381,0,1004,1377,1376,1,0,0,0,42.167,0.073,2024,2024-05-25,146,2024,21
2024-05-25,North Dakota,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-05-25,146,2024,21
2024-05-25,Ohio,1614,0,1305,309,306,3,0,0,0,80.855,0.971,2024,2024-05-25,146,2024,21
2024-05-25,Oklahoma,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-05-25,146,2024,21
2024-05-25,Oregon,368,0,87,281,262,19,0,0,0,23.641,6.762,2024,2024-05-25,146,2024,21
2024-05-25,Pennsylvania,37278,0,2543,34735,34703,29,2,0,1,6.822,0.083,2024,2024-05-25,146,2024,21
2024-05-25,Rhode Island,2010,0,182,1828,1828,0,0,0,0,9.055,0,2024,2024-05-25,146,2024,21
2024-05-25,South Carolina,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-05-25,146,2024,21
2024-05-25,South Dakota,316,0,69,247,247,0,0,0,0,21.835,0,2024,2024-05-25,146,2024,21
2024-05-25,Tennessee,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-05-25,146,2024,21
2024-05-25,Texas,4043,0,2163,1880,1879,1,0,0,0,53.5,0.053,2024,2024-05-25,146,2024,21
2024-05-25,Utah,442,0,220,222,220,2,0,0,0,49.774,0.901,2024,2024-05-25,146,2024,21
2024-05-25,Vermont,22,0,6,16,16,0,0,0,0,27.273,0,2024,2024-05-25,146,2024,21
2024-05-25,Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-05-25,146,2024,21
2024-05-25,Washington,219,0,65,154,154,0,0,0,0,29.68,0,2024,2024-05-25,146,2024,21
2024-05-25,West Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-05-25,146,2024,21
2024-05-25,Wisconsin,40,0,6,34,34,0,0,0,0,15,0,2024,2024-05-25,146,2024,21
2024-05-25,Wyoming,159,0,21,138,138,0,0,0,0,13.208,0,2024,2024-05-25,146,2024,21
2024-05-25,Total,141304,0,26772,114532,113686,835,9,0,2,18.946,0.729,2024,2024-05-25,146,2024,21
2024-05-18,Alabama,868,0,120,748,439,309,0,0,0,13.825,41.31,2024,2024-05-18,139,2024,20
2024-05-18,Alaska,31,0,15,16,15,1,0,0,0,48.387,6.25,2024,2024-05-18,139,2024,20
2024-05-18,Arizona,31786,0,5958,25828,25810,18,0,0,0,18.744,0.07,2024,2024-05-18,139,2024,20
2024-05-18,Arkansas,183,0,38,145,145,0,0,0,0,20.765,0,2024,2024-05-18,139,2024,20
2024-05-18,California,2622,0,1042,1580,1547,33,0,0,0,39.741,2.089,2024,2024-05-18,139,2024,20
2024-05-18,Colorado,580,0,223,357,357,0,0,0,0,38.448,0,2024,2024-05-18,139,2024,20
2024-05-18,Connecticut,147,0,40,107,107,0,0,0,0,27.211,0,2024,2024-05-18,139,2024,20
2024-05-18,Delaware,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-05-18,139,2024,20
2024-05-18,District Of Columbia,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-05-18,139,2024,20
2024-05-18,Florida,1180,0,371,809,809,0,0,0,0,31.441,0,2024,2024-05-18,139,2024,20
2024-05-18,Georgia,8821,0,3160,5661,5661,0,0,0,0,35.824,0,2024,2024-05-18,139,2024,20
2024-05-18,Hawaii,0,0,0,0,0,0,0,0,0,NA,NA,2024,2024-05-18,139,2024,20
2024-05-18,Idaho,28,0,6,22,22,0,0,0,0,21.429,0,2024,2024-05-18,139,2024,20
2024-05-18,Illinois,10755,0,1459,9296,9250,46,0,0,0,13.566,0.495,2024,2024-05-18,139,2024,20
